timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1497155069909,161,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9315,247,1,72,154,0,0
1497155070070,246,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9302,246,1,72,246,0,0
1497155070316,270,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9302,246,1,72,270,0,0
1497155070586,310,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9302,246,1,72,310,0,0
1497155070896,252,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9315,247,1,72,252,0,0
1497155071148,320,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9303,246,1,72,320,0,148
1497155071468,142,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9198,238,1,72,142,0,0
1497155071611,154,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9315,247,1,72,154,0,0
1497155071765,175,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9315,247,1,72,175,0,0
1497155071940,282,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9198,238,1,72,282,0,0
1497155072222,211,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9302,246,1,72,211,0,0
1497155072433,328,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9315,247,1,72,328,0,0
1497155072762,274,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9302,246,1,72,274,0,0
1497155073036,293,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9302,246,1,72,293,0,0
1497155073329,529,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9199,238,1,72,529,0,242
1497155073859,316,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9198,238,1,72,316,0,0
1497155074175,290,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9315,247,1,72,290,0,0
1497155074466,234,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9198,238,1,72,234,0,0
1497155074700,198,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9305,246,1,72,198,0,0
1497155074898,157,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9305,246,1,72,157,0,0
1497155075055,158,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9318,247,1,72,158,0,0
1497155075213,1135,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9318,247,1,72,1135,0,0
1497155076348,397,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9319,247,1,72,397,0,145
1497155076746,331,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9305,246,1,72,331,0,0
1497155077077,223,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9201,238,1,72,223,0,0
1497155077300,329,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9318,247,1,72,329,0,0
1497155077629,404,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9305,246,1,72,404,0,0
1497155078033,279,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9315,247,1,72,279,0,0
1497155078312,383,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9315,247,1,72,383,0,0
1497155078695,531,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9199,238,1,72,531,0,305
1497155079226,147,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9315,247,1,72,147,0,0
1497155079374,168,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9198,238,1,72,168,0,0
1497155079542,485,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9198,238,1,72,485,0,0
1497155080027,140,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9302,246,1,72,139,0,0
1497155080167,148,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9198,238,1,72,148,0,0
1497155080315,156,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9302,246,1,72,156,0,0
1497155080471,161,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9315,247,1,72,161,0,0
1497155080632,161,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9302,246,1,72,161,0,0
1497155080794,313,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9303,246,1,72,313,0,165
1497155081107,950,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9315,247,1,72,950,0,0
1497155082057,944,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9302,246,1,72,733,0,0
1497155083001,512,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9316,247,1,72,512,0,357
1497155083513,281,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9198,238,1,72,281,0,0
1497155083794,192,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9302,246,1,72,192,0,0
1497155083986,156,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9198,238,1,72,156,0,0
1497155084142,194,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9315,247,1,72,194,0,0
1497155084336,180,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9315,247,1,72,180,0,0
1497155084518,175,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9315,247,1,72,175,0,0
1497155084693,177,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9315,247,1,72,177,0,0
1497155084871,152,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9315,247,1,72,152,0,0
1497155085023,287,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9316,247,1,72,287,0,137
1497155085310,164,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9302,246,1,72,164,0,0
1497155085474,139,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9198,238,1,72,139,0,0
1497155085613,142,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9198,238,1,72,142,0,0
1497155085755,168,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9315,247,1,72,168,0,0
1497155085923,179,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9198,238,1,72,179,0,0
1497155086102,196,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9302,246,1,72,196,0,0
1497155086299,165,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9198,238,1,72,165,0,0
1497155086464,194,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9305,246,1,72,194,0,0
1497155086658,160,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9305,246,1,72,160,0,0
1497155086818,172,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9201,238,1,72,172,0,0
1497155086990,152,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9201,238,1,72,152,0,0
1497155087142,342,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9319,247,1,72,342,0,150
1497155087484,174,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9305,246,1,72,174,0,0
1497155087658,146,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9318,247,1,72,146,0,0
1497155087804,178,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9305,246,1,72,178,0,0
1497155087982,202,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9201,238,1,72,199,0,0
1497155088184,142,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9305,246,1,72,142,0,0
1497155088326,159,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9318,247,1,72,158,0,0
1497155088485,208,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9315,247,1,72,200,0,0
1497155088693,162,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9315,247,1,72,162,0,0
1497155088856,152,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9302,246,1,72,152,0,0
1497155089008,231,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9315,247,1,72,228,0,0
1497155089240,371,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9199,238,1,72,371,0,216
1497155089610,174,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9302,246,1,72,174,0,0
1497155089784,161,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9198,238,1,72,161,0,0
1497155089946,276,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9315,247,1,72,276,0,0
1497155090222,330,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9302,246,1,72,330,0,0
1497155090552,324,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9315,247,1,72,324,0,0
1497155090876,272,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9198,238,1,72,272,0,0
1497155091148,413,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9315,247,1,72,413,0,0
1497155091561,530,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9199,238,1,72,529,0,235
1497155092091,157,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9302,246,1,72,150,0,0
1497155092248,228,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9198,238,1,72,228,0,0
1497155092476,200,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9315,247,1,72,200,0,0
1497155092676,693,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9308,246,1,72,693,0,0
1497155093369,177,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9302,246,1,72,177,0,0
1497155093546,171,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9315,247,1,72,171,0,0
1497155093717,681,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9303,246,1,72,681,0,330
1497155094398,346,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9198,238,1,72,346,0,0
1497155094744,174,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9315,247,1,72,174,0,0
1497155094918,140,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9315,247,1,72,140,0,0
1497155095058,220,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9315,247,1,72,220,0,0
1497155095278,242,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9315,247,1,72,242,0,0
1497155095521,248,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9302,246,1,72,248,0,0
1497155095769,372,Search,200,,Scaled-Version_HTTP_1_thread 6-1,text,true,,9303,246,1,72,372,0,224
